timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action,bytes_sent,connection_state,country,city
2024-01-27 20:41:02.550,203.0.113.45,10.0.0.50,52675,958,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.600,203.0.113.45,10.0.0.50,62127,959,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.650,203.0.113.45,10.0.0.50,55750,960,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.700,203.0.113.45,10.0.0.50,41141,961,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.750,203.0.113.45,10.0.0.50,48553,962,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.800,203.0.113.45,10.0.0.50,53819,963,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.850,203.0.113.45,10.0.0.50,45882,964,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.900,203.0.113.45,10.0.0.50,45358,965,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:02.950,203.0.113.45,10.0.0.50,53048,966,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.000,203.0.113.45,10.0.0.50,62358,967,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.050,203.0.113.45,10.0.0.50,56952,968,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.100,203.0.113.45,10.0.0.50,43487,969,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.150,203.0.113.45,10.0.0.50,55234,970,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.200,203.0.113.45,10.0.0.50,42707,971,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.250,203.0.113.45,10.0.0.50,51347,972,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.300,203.0.113.45,10.0.0.50,62480,973,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.350,203.0.113.45,10.0.0.50,64008,974,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.400,203.0.113.45,10.0.0.50,43322,975,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.450,203.0.113.45,10.0.0.50,61491,977,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.500,203.0.113.45,10.0.0.50,53253,978,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.550,203.0.113.45,10.0.0.50,40400,979,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.600,203.0.113.45,10.0.0.50,45271,980,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.650,203.0.113.45,10.0.0.50,50453,981,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.700,203.0.113.45,10.0.0.50,44218,982,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.750,203.0.113.45,10.0.0.50,58831,983,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.800,203.0.113.45,10.0.0.50,56612,984,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.850,203.0.113.45,10.0.0.50,52582,985,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.900,203.0.113.45,10.0.0.50,62488,986,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:03.950,203.0.113.45,10.0.0.50,54899,987,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.000,203.0.113.45,10.0.0.50,40379,988,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.050,203.0.113.45,10.0.0.50,55929,989,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.100,203.0.113.45,10.0.0.50,61424,990,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.150,203.0.113.45,10.0.0.50,61960,991,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.200,203.0.113.45,10.0.0.50,53163,992,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.250,203.0.113.45,10.0.0.50,53843,993,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.300,203.0.113.45,10.0.0.50,41786,994,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.350,203.0.113.45,10.0.0.50,49927,995,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.400,203.0.113.45,10.0.0.50,53925,996,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.450,203.0.113.45,10.0.0.50,48475,997,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.500,203.0.113.45,10.0.0.50,64315,998,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.550,203.0.113.45,10.0.0.50,60778,999,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.600,203.0.113.45,10.0.0.50,43799,1000,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.650,203.0.113.45,10.0.0.50,59779,1001,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.700,203.0.113.45,10.0.0.50,54754,1002,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.750,203.0.113.45,10.0.0.50,56451,1003,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.800,203.0.113.45,10.0.0.50,52216,1004,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.850,203.0.113.45,10.0.0.50,55517,1005,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.900,203.0.113.45,10.0.0.50,63331,1006,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:04.950,203.0.113.45,10.0.0.50,50979,1007,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.000,203.0.113.45,10.0.0.50,57531,1008,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.050,203.0.113.45,10.0.0.50,51955,1009,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.100,203.0.113.45,10.0.0.50,43659,1010,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.150,203.0.113.45,10.0.0.50,45860,1011,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.200,203.0.113.45,10.0.0.50,53895,1012,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.250,203.0.113.45,10.0.0.50,57423,1013,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.300,203.0.113.45,10.0.0.50,64890,1015,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.350,203.0.113.45,10.0.0.50,52565,1016,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.400,203.0.113.45,10.0.0.50,62109,1017,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.450,203.0.113.45,10.0.0.50,42621,1018,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.500,203.0.113.45,10.0.0.50,44927,1019,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.550,203.0.113.45,10.0.0.50,40227,1020,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.600,203.0.113.45,10.0.0.50,51046,1021,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.650,203.0.113.45,10.0.0.50,63185,1022,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.700,203.0.113.45,10.0.0.50,59338,1023,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 20:41:05.750,203.0.113.45,10.0.0.50,48448,1024,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-27 21:11:14.000,10.0.2.60,10.0.0.50,57749,8080,TCP,ALLOW,970,ESTABLISHED,India,Chennai
2024-01-27 22:06:51.000,10.0.4.72,10.0.0.50,11497,443,TCP,ALLOW,910,ESTABLISHED,India,Chennai
2024-01-27 22:41:14.000,10.0.3.167,10.0.0.50,14191,22,UDP,ALLOW,859,ESTABLISHED,India,Chennai
2024-01-27 22:52:13.000,10.0.4.151,10.0.0.50,42852,80,TCP,ALLOW,108,ESTABLISHED,India,Chennai
2024-01-28 02:13:25.000,10.0.1.27,10.0.0.50,31841,80,UDP,ALLOW,675,ESTABLISHED,India,Chennai
2024-01-28 07:10:33.000,10.0.0.71,10.0.0.50,16216,80,TCP,ALLOW,1232,ESTABLISHED,India,Chennai
2024-01-28 08:34:47.000,10.0.1.229,10.0.0.50,15973,443,TCP,ALLOW,1474,ESTABLISHED,India,Chennai
2024-01-28 10:53:46.000,10.0.3.7,10.0.0.50,37077,80,UDP,ALLOW,1383,ESTABLISHED,India,Chennai
2024-01-28 11:37:57.000,10.0.3.167,10.0.0.50,32159,22,TCP,ALLOW,653,ESTABLISHED,India,Chennai
2024-01-28 15:20:24.000,10.0.5.207,10.0.0.50,44950,8080,TCP,ALLOW,1104,ESTABLISHED,India,Chennai
2024-01-28 16:08:28.000,10.0.1.229,10.0.0.50,20223,8080,UDP,ALLOW,951,ESTABLISHED,India,Chennai
2024-01-28 17:48:14.000,10.0.1.174,10.0.0.50,26888,22,UDP,ALLOW,1097,ESTABLISHED,India,Chennai
2024-01-28 19:25:11.000,10.0.2.56,10.0.0.50,41202,80,UDP,ALLOW,723,ESTABLISHED,India,Chennai
2024-01-28 21:46:53.000,10.0.2.155,10.0.0.50,36967,8080,UDP,ALLOW,508,ESTABLISHED,India,Chennai
2024-01-28 21:54:10.000,10.0.2.9,10.0.0.50,34660,80,TCP,ALLOW,866,ESTABLISHED,India,Chennai
2024-01-28 22:47:45.000,10.0.3.184,10.0.0.50,44173,22,TCP,ALLOW,75,ESTABLISHED,India,Chennai
2024-01-29 02:36:06.000,10.0.2.8,10.0.0.50,2418,22,TCP,ALLOW,418,ESTABLISHED,India,Chennai
2024-01-29 02:42:45.000,10.0.3.167,10.0.0.50,48960,22,TCP,ALLOW,351,ESTABLISHED,India,Chennai
2024-01-29 03:44:12.000,10.0.1.189,10.0.0.50,64297,22,TCP,ALLOW,1274,ESTABLISHED,India,Chennai
2024-01-29 04:01:26.000,10.0.4.223,10.0.0.50,42117,80,UDP,ALLOW,914,ESTABLISHED,India,Chennai
2024-01-29 04:35:08.000,10.0.1.190,10.0.0.50,3908,8080,UDP,ALLOW,480,ESTABLISHED,India,Chennai
2024-01-29 04:43:42.000,10.0.5.56,10.0.0.50,49786,22,UDP,ALLOW,1142,ESTABLISHED,India,Chennai
2024-01-29 05:20:56.000,10.0.0.36,10.0.0.50,12992,443,TCP,ALLOW,534,ESTABLISHED,India,Chennai
2024-01-29 06:10:11.000,10.0.5.41,10.0.0.50,61196,80,TCP,ALLOW,1023,ESTABLISHED,India,Chennai
2024-01-29 07:21:26.000,10.0.0.71,10.0.0.50,7068,22,TCP,ALLOW,1484,ESTABLISHED,India,Chennai
2024-01-29 08:22:30.000,10.0.1.152,10.0.0.50,35921,22,UDP,ALLOW,526,ESTABLISHED,India,Chennai
2024-01-29 09:12:01.000,10.0.3.108,10.0.0.50,26729,443,UDP,ALLOW,1185,ESTABLISHED,India,Chennai
2024-01-29 09:15:38.000,10.0.3.140,10.0.0.50,3274,22,UDP,ALLOW,1191,ESTABLISHED,India,Chennai
2024-01-29 09:39:46.000,10.0.2.9,10.0.0.50,19648,8080,TCP,ALLOW,532,ESTABLISHED,India,Chennai
2024-01-29 13:09:16.000,10.0.4.2,10.0.0.50,5745,22,TCP,ALLOW,831,ESTABLISHED,India,Chennai
2024-01-29 17:23:24.000,10.0.0.29,10.0.0.50,33199,8080,UDP,ALLOW,928,ESTABLISHED,India,Chennai
2024-01-29 19:26:11.000,10.0.4.223,10.0.0.50,27355,22,UDP,ALLOW,771,ESTABLISHED,India,Chennai
2024-01-30 01:11:24.000,10.0.1.229,10.0.0.50,36761,22,TCP,ALLOW,1330,ESTABLISHED,India,Chennai
2024-01-30 01:26:29.000,10.0.3.180,10.0.0.50,22281,8080,UDP,ALLOW,1011,ESTABLISHED,India,Chennai
2024-01-30 03:12:53.000,10.0.4.115,10.0.0.50,17913,22,TCP,ALLOW,868,ESTABLISHED,India,Chennai
2024-01-30 08:14:09.000,10.0.2.8,10.0.0.50,42776,443,UDP,ALLOW,586,ESTABLISHED,India,Chennai
2024-01-30 09:25:34.000,10.0.0.58,10.0.0.50,18344,443,TCP,ALLOW,227,ESTABLISHED,India,Chennai
2024-01-30 13:03:48.000,10.0.1.23,10.0.0.50,6920,443,TCP,ALLOW,1320,ESTABLISHED,India,Chennai
2024-01-30 16:36:50.000,10.0.2.9,10.0.0.50,31328,443,UDP,ALLOW,418,ESTABLISHED,India,Chennai
2024-01-30 16:39:50.000,10.0.2.130,10.0.0.50,9800,80,TCP,ALLOW,697,ESTABLISHED,India,Chennai
2024-01-30 17:15:35.000,10.0.5.88,10.0.0.50,33855,443,UDP,ALLOW,739,ESTABLISHED,India,Chennai
2024-01-30 17:21:34.000,10.0.5.109,10.0.0.50,13276,22,TCP,ALLOW,107,ESTABLISHED,India,Chennai
2024-01-30 17:36:37.000,10.0.5.72,10.0.0.50,5273,22,UDP,ALLOW,1235,ESTABLISHED,India,Chennai
2024-01-30 17:46:11.000,10.0.1.27,10.0.0.50,35997,443,TCP,ALLOW,77,ESTABLISHED,India,Chennai
2024-01-30 19:06:02.000,10.0.2.109,10.0.0.50,1790,8080,TCP,ALLOW,634,ESTABLISHED,India,Chennai
2024-01-30 19:07:19.000,10.0.1.152,10.0.0.50,32908,8080,UDP,ALLOW,1265,ESTABLISHED,India,Chennai
2024-01-30 19:33:16.000,10.0.5.88,10.0.0.50,7501,22,UDP,ALLOW,886,ESTABLISHED,India,Chennai
2024-01-30 19:43:44.000,10.0.0.7,10.0.0.50,60705,443,TCP,ALLOW,996,ESTABLISHED,India,Chennai
2024-01-30 20:56:13.000,10.0.3.180,10.0.0.50,9570,8080,TCP,ALLOW,562,ESTABLISHED,India,Chennai
2024-01-30 21:21:00.000,10.0.0.58,10.0.0.50,32664,443,TCP,ALLOW,362,ESTABLISHED,India,Chennai
2024-01-30 21:41:21.000,10.0.3.51,10.0.0.50,50158,80,UDP,ALLOW,1009,ESTABLISHED,India,Chennai
2024-01-30 22:06:10.000,10.0.0.164,10.0.0.50,64174,80,TCP,ALLOW,729,ESTABLISHED,India,Chennai
2024-01-30 22:48:18.000,10.0.0.7,10.0.0.50,13252,8080,TCP,ALLOW,1443,ESTABLISHED,India,Chennai
2024-01-30 22:51:44.000,10.0.1.189,10.0.0.50,25243,8080,TCP,ALLOW,96,ESTABLISHED,India,Chennai
2024-01-30 23:32:24.000,10.0.1.174,10.0.0.50,55734,443,UDP,ALLOW,745,ESTABLISHED,India,Chennai
2024-01-31 00:21:23.000,10.0.4.57,10.0.0.50,56967,8080,UDP,ALLOW,760,ESTABLISHED,India,Chennai
2024-01-31 02:05:31.000,10.0.0.29,10.0.0.50,33217,80,UDP,ALLOW,1209,ESTABLISHED,India,Chennai
2024-01-31 02:21:30.000,10.0.5.207,10.0.0.50,47085,8080,UDP,ALLOW,640,ESTABLISHED,India,Chennai
2024-01-31 03:00:10.000,10.0.2.155,10.0.0.50,3326,443,UDP,ALLOW,282,ESTABLISHED,India,Chennai
2024-01-31 05:02:31.000,10.0.0.63,10.0.0.50,32145,22,TCP,ALLOW,229,ESTABLISHED,India,Chennai
2024-01-31 05:30:39.000,10.0.1.229,10.0.0.50,59367,443,UDP,ALLOW,153,ESTABLISHED,India,Chennai
2024-01-31 09:19:01.000,10.0.4.208,10.0.0.50,37944,22,TCP,ALLOW,413,ESTABLISHED,India,Chennai
2024-01-31 09:54:39.000,10.0.3.7,10.0.0.50,2533,22,TCP,ALLOW,1438,ESTABLISHED,India,Chennai
2024-01-31 09:59:33.000,10.0.3.184,10.0.0.50,12841,8080,TCP,ALLOW,1481,ESTABLISHED,India,Chennai
2024-01-31 11:09:43.000,10.0.3.180,10.0.0.50,5787,22,TCP,ALLOW,264,ESTABLISHED,India,Chennai
2024-01-31 12:20:07.000,10.0.1.189,10.0.0.50,12892,80,UDP,ALLOW,171,ESTABLISHED,India,Chennai
2024-01-31 12:20:40.000,10.0.4.115,10.0.0.50,13648,8080,TCP,ALLOW,1074,ESTABLISHED,India,Chennai
2024-01-31 12:49:47.000,10.0.5.41,10.0.0.50,60360,443,UDP,ALLOW,149,ESTABLISHED,India,Chennai
2024-01-31 14:22:12.000,10.0.5.179,10.0.0.50,57261,443,UDP,ALLOW,1061,ESTABLISHED,India,Chennai
2024-01-31 14:49:12.000,10.0.2.9,10.0.0.50,47679,443,UDP,ALLOW,180,ESTABLISHED,India,Chennai
2024-01-31 15:44:19.000,198.51.100.23,10.0.0.50,41773,20,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.050,198.51.100.23,10.0.0.50,63251,21,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.100,198.51.100.23,10.0.0.50,49963,23,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.150,198.51.100.23,10.0.0.50,54992,24,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.200,198.51.100.23,10.0.0.50,61451,26,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.250,198.51.100.23,10.0.0.50,45363,27,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.300,198.51.100.23,10.0.0.50,58912,29,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.350,198.51.100.23,10.0.0.50,44507,31,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.400,198.51.100.23,10.0.0.50,54479,32,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.450,198.51.100.23,10.0.0.50,62805,33,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.500,198.51.100.23,10.0.0.50,55808,34,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.550,198.51.100.23,10.0.0.50,49538,35,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.600,198.51.100.23,10.0.0.50,44745,36,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.650,198.51.100.23,10.0.0.50,46873,37,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.700,198.51.100.23,10.0.0.50,47147,38,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.750,198.51.100.23,10.0.0.50,64522,40,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.800,198.51.100.23,10.0.0.50,46411,41,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.850,198.51.100.23,10.0.0.50,64094,44,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.900,198.51.100.23,10.0.0.50,61339,46,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:19.950,198.51.100.23,10.0.0.50,40299,48,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.000,198.51.100.23,10.0.0.50,51869,49,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.050,198.51.100.23,10.0.0.50,63788,50,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.100,198.51.100.23,10.0.0.50,58863,51,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.150,198.51.100.23,10.0.0.50,43340,52,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.200,198.51.100.23,10.0.0.50,62227,53,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.250,198.51.100.23,10.0.0.50,44836,55,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.300,198.51.100.23,10.0.0.50,52338,56,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.350,198.51.100.23,10.0.0.50,53995,58,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.400,198.51.100.23,10.0.0.50,62264,59,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.450,198.51.100.23,10.0.0.50,45512,60,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.500,198.51.100.23,10.0.0.50,41845,62,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.550,198.51.100.23,10.0.0.50,43147,64,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.600,198.51.100.23,10.0.0.50,51651,65,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.650,198.51.100.23,10.0.0.50,55527,66,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.700,198.51.100.23,10.0.0.50,45886,69,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.750,198.51.100.23,10.0.0.50,41719,73,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.800,198.51.100.23,10.0.0.50,43845,74,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.850,198.51.100.23,10.0.0.50,56889,75,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.900,198.51.100.23,10.0.0.50,61302,77,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:20.950,198.51.100.23,10.0.0.50,51091,78,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.000,198.51.100.23,10.0.0.50,59444,79,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.050,198.51.100.23,10.0.0.50,54215,80,TCP,ALLOW,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.100,198.51.100.23,10.0.0.50,44868,81,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.150,198.51.100.23,10.0.0.50,60544,82,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.200,198.51.100.23,10.0.0.50,63676,83,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.250,198.51.100.23,10.0.0.50,53238,84,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.300,198.51.100.23,10.0.0.50,48028,85,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.350,198.51.100.23,10.0.0.50,41113,86,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.400,198.51.100.23,10.0.0.50,43892,87,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.450,198.51.100.23,10.0.0.50,47892,88,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.500,198.51.100.23,10.0.0.50,52997,89,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.550,198.51.100.23,10.0.0.50,56011,91,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.600,198.51.100.23,10.0.0.50,49918,92,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.650,198.51.100.23,10.0.0.50,62543,93,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.700,198.51.100.23,10.0.0.50,59534,94,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.750,198.51.100.23,10.0.0.50,45652,95,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.800,198.51.100.23,10.0.0.50,61390,98,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.850,198.51.100.23,10.0.0.50,64418,100,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.900,198.51.100.23,10.0.0.50,52300,101,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:21.950,198.51.100.23,10.0.0.50,62668,102,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.000,198.51.100.23,10.0.0.50,61978,103,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.050,198.51.100.23,10.0.0.50,61578,105,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.100,198.51.100.23,10.0.0.50,42936,107,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.150,198.51.100.23,10.0.0.50,55193,109,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.200,198.51.100.23,10.0.0.50,61309,111,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.250,198.51.100.23,10.0.0.50,52520,113,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.300,198.51.100.23,10.0.0.50,49018,114,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.350,198.51.100.23,10.0.0.50,60720,116,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.400,198.51.100.23,10.0.0.50,61403,117,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.450,198.51.100.23,10.0.0.50,54585,118,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.500,198.51.100.23,10.0.0.50,52036,119,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.550,198.51.100.23,10.0.0.50,40380,122,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.600,198.51.100.23,10.0.0.50,43932,123,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.650,198.51.100.23,10.0.0.50,43821,124,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.700,198.51.100.23,10.0.0.50,42707,127,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.750,198.51.100.23,10.0.0.50,43999,128,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.800,198.51.100.23,10.0.0.50,56030,130,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.850,198.51.100.23,10.0.0.50,61017,131,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.900,198.51.100.23,10.0.0.50,61914,132,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:22.950,198.51.100.23,10.0.0.50,56703,133,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.000,198.51.100.23,10.0.0.50,47370,134,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.050,198.51.100.23,10.0.0.50,40754,135,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.100,198.51.100.23,10.0.0.50,59229,138,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.150,198.51.100.23,10.0.0.50,58775,139,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.200,198.51.100.23,10.0.0.50,58763,143,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.250,198.51.100.23,10.0.0.50,55712,145,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.300,198.51.100.23,10.0.0.50,48969,147,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.350,198.51.100.23,10.0.0.50,62732,148,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.400,198.51.100.23,10.0.0.50,64423,150,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.450,198.51.100.23,10.0.0.50,43098,152,TCP,DENY,60,SYN,Unknown,Unknown
2024-01-31 15:44:23.500,198.51.100.23,10.0.0.50,59427,156,TCP,DENY,60,SYN,Unknown,Unknown
